,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58881.19449070003,1127194493915015019,1,1127194493915,19.983,1,1127,1.81863,19.7073,19.773,0.225328,0.2595,119.0118578,33.7870752,0.751429,t17_f5_c3,19.8511,0.3562,False,False,False,bulk_1.0.0,0.0,1145310493915015027,,,,,
1,ztf,58881.26072920021,1127260723915015030,2,1127260723915,20.389465,1,1127,1.4010824,19.802645,19.6333,0.13493869,0.1998,119.0117997,33.7871895,0.93857145,t17_f5_c3,19.6427,0.2543,False,False,False,bulk_1.0.0,0.0,1136306343915015018,0.99999535,663120239.0,,,
2,ztf,58882.16023149993,1128160233915015024,2,1128160233915,20.005161,1,1128,1.6164405,19.258165,19.0728,0.12578939,0.1469,119.0118483,33.7871221,0.94,t17_f5_c3,18.9517,0.1667,False,False,False,bulk_1.0.0,0.0,1136306343915015018,0.99975866,663120239.0,,,
3,ztf,58884.20802079979,1130208023915015017,2,1130208023915,19.30474,1,1130,1.2152175,18.859211,19.0475,0.15428272,0.2078,119.0117417,33.7872137,0.70857143,t17_f5_c3,19.0964,0.2776,False,True,True,bulk_1.0.0,0.0,1145310493915015027,0.99970347,663120239.0,17.793295,0.042871736,0.057803087
4,ztf,58890.30634259991,1136306343915015018,1,1136306343915,19.458021,1,1136,1.5872443,18.182802,18.2489,0.0871244,0.1083,119.0117968,33.7871303,0.9457143,t17_f5_c3,18.1657,0.1284,False,False,False,bulk_1.0.0,0.0,1145310493915015027,0.9999987,663120139.0,,,
5,ztf,58892.28378470009,1138283783915015020,2,1138283783915,20.180004,1,1138,1.5395968,18.233988,18.1959,0.06838105,0.0634,119.0118418,33.787178,0.9657143,t17_f5_c3,18.1737,0.0783,False,False,False,bulk_1.0.0,0.0,1145310493915015027,1.0,663120239.0,,,
6,ztf,58895.169375000056,1141169373915015022,1,1141169373915,20.634453,1,1141,1.5923333,18.09747,18.014,0.054166358,0.0367,119.0118083,33.7871591,0.95714283,t17_f5_c3,18.0174,0.0458,False,False,False,bulk_1.0.0,0.0,1145310493915015027,1.0,663120139.0,,,
7,ztf,58898.162708300166,1144162703915015019,2,1144162703915,20.549425,1,1144,1.48571,18.249634,18.2901,0.056875065,0.0542,119.0118214,33.7871664,0.9614286,t17_f5_c3,18.2531,0.0652,False,False,False,bulk_1.0.0,0.0,1145310493915015027,0.9999982,663120239.0,,,
8,ztf,58898.26945600007,1144269453915015025,1,1144269453915,20.952604,1,1144,1.5871853,18.229498,18.1425,0.06438774,0.0341,119.0118126,33.7871712,0.94714284,t17_f5_c3,18.146,0.0419,False,False,False,bulk_1.0.0,0.0,1145310493915015027,0.99999964,663120139.0,,,
9,ztf,58899.31049769977,1145310493915015027,2,1145310493915,20.539736,1,1145,1.4882616,18.322136,18.2204,0.051708814,0.0512,119.0118235,33.7871677,0.9728571,t17_f5_c3,18.1912,0.062,False,False,False,bulk_1.0.0,0.0,1146187073915015064,1.0,663120239.0,,,
10,ztf,58900.18707180023,1146187073915015064,2,1146187073915,19.971394,1,1146,1.4947679,18.227417,18.1877,0.0609788,0.0784,119.0118222,33.7871574,0.96428573,t17_f5_c3,18.1465,0.0954,False,False,False,bulk_1.0.0,0.0,1150158253915015029,0.9999928,663120239.0,,,
11,ztf,58900.29898149986,1146298983915015019,1,1146298983915,20.522993,1,1146,1.5688177,18.342802,18.2944,0.09585858,0.0484,119.011802,33.7871658,0.95,t17_f5_c3,18.3106,0.0614,False,False,False,bulk_1.0.0,0.0,1150158253915015029,0.9999968,663120139.0,,,
12,ztf,58903.18162039993,1149181623915015032,2,1149181623915,20.518446,1,1149,1.4904878,18.545115,18.5446,0.082708895,0.0697,119.0118231,33.7871666,0.94285715,t17_f5_c3,18.504,0.084,False,False,False,bulk_1.0.0,0.0,1150158253915015029,0.99994457,663120239.0,,,
13,ztf,58903.1932639,1149193263915015028,2,1149193263915,20.535046,1,1149,1.4365463,18.505758,18.4375,0.05940583,0.0629,119.0118022,33.7871642,0.96428573,t17_f5_c3,18.4194,0.0772,False,False,False,bulk_1.0.0,0.0,1150158253915015029,0.99999976,663120239.0,,,
14,ztf,58903.24339119997,1149243393915015038,1,1149243393915,20.80759,1,1149,1.6035427,18.510986,18.4691,0.06577683,0.0505,119.0118132,33.7871585,0.95714283,t17_f5_c3,18.4604,0.0624,False,False,False,bulk_1.0.0,0.0,1150158253915015029,1.0,663120139.0,,,
15,ztf,58904.15825230023,1150158253915015029,1,1150158253915,20.725466,1,1150,1.5802735,18.602795,18.5957,0.08956484,0.0615,119.0118097,33.7871663,0.9457143,t17_f5_c3,18.5295,0.0725,False,False,False,bulk_1.0.0,0.0,1161362073915015007,0.9999999,663120139.0,,,
16,ztf,58906.19450230012,1152194503915025018,2,1152194503915,20.1127,1,1152,1.51127,18.7429,18.7157,0.087362,0.0971,119.011824,33.7871509,0.96,t17_f5_c3,18.5961,0.1099,False,False,False,bulk_1.0.0,0.0,1161362073915015007,,,,,
17,ztf,58906.26127310004,1152261273915025027,1,1152261273915,20.4077,1,1152,1.5125,18.8279,18.7603,0.105084,0.0763,119.0117753,33.787142,0.955714,t17_f5_c3,18.7798,0.0979,False,False,False,bulk_1.0.0,0.0,1161362073915015007,,,,,
18,ztf,58909.12057870021,1155120573915015011,2,1155120573915,19.422,1,1155,1.53407,18.7726,18.8066,0.16263,0.1082,119.0118561,33.7872339,0.341429,t17_f5_c3,18.7331,0.1283,False,False,False,bulk_1.0.0,0.0,1161362073915015007,,,,,
19,ztf,58909.16152779991,1155161523915015020,2,1155161523915,19.3331,1,1155,1.59423,18.7363,18.7721,0.179346,0.0936,119.0118549,33.7871554,0.37,t17_f5_c3,18.7151,0.1124,False,False,False,bulk_1.0.0,0.0,1161362073915015007,,,,,
20,ztf,58912.16550929984,1158165503915015011,1,1158165503915,19.891788,1,1158,1.7396377,19.26336,19.3042,0.14172713,0.2293,119.0118631,33.7871593,0.9442857,t17_f5_c3,19.2747,0.2857,False,False,False,bulk_1.0.0,0.0,1161362073915015007,0.99999833,663120139.0,,,
21,ztf,58912.17246530019,1158172463915015017,2,1158172463915,19.985792,1,1158,1.5070938,18.896069,19.0701,0.10763676,0.1767,119.0118328,33.7871764,0.9442857,t17_f5_c3,19.0591,0.2229,False,False,False,bulk_1.0.0,0.0,1161362073915015007,0.9999776,663120239.0,,,
22,ztf,58915.19506940013,1161195063915015004,1,1161195063915,19.38999,1,1161,1.6181833,19.420332,19.0494,0.20584136,0.3099,119.0118107,33.7871406,0.6742857,t17_f5_c3,19.3338,0.5168,False,False,False,bulk_1.0.0,0.0,1161362073915015007,0.99998724,663120139.0,,,
23,ztf,58915.362071800046,1161362073915015007,2,1161362073915,19.087894,1,1161,1.411389,18.853443,18.7888,0.13267905,0.2887,119.0117782,33.7871321,0.9142857,t17_f5_c3,18.4306,0.2665,True,False,False,bulk_1.0.0,0.0,0,0.99997723,663120239.0,,,
