,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59517.435902799945,1763435902615015030,2,1763435902615,20.712587,1,1763,0.16121295,18.68579,18.620665,18.7493,0.07137137,0.06696358,0.067216195,0.0726,87.2638019,17.2867983,0.9028571,t17_f5_c3,0.9999999,18.722,0.0899,562120226,True,True,False,correction_1.0.6,0.0
1,ztf,59517.44273150014,1763442732615015034,1,1763442732615,20.735249,1,1763,0.54362166,19.15395,19.083616,19.0436,0.08688905,0.080634736,0.08143886,0.0857,87.2638032,17.2867895,0.94,t17_f5_c3,0.99999964,19.0653,0.1112,562120126,True,True,False,correction_1.0.6,0.0
2,ztf,59521.34027779987,1767340272615015025,1,1767340272615,20.67761,1,1767,0.59404695,19.00199,18.940588,19.0532,0.07062525,0.065987535,0.066742,0.0881,87.2638138,17.2867784,0.94857144,t17_f5_c3,0.99999964,19.0886,0.1156,562120126,True,True,False,correction_1.0.6,0.0
3,ztf,59521.447233799845,1767447232615015022,2,1767447232615,20.509722,1,1767,0.18019496,18.42011,18.368793,18.4598,0.055810213,0.05303315,0.05323371,0.0613,87.2638155,17.286782,0.9185714,t17_f5_c3,1.0,18.4644,0.0781,562120226,True,True,False,correction_1.0.6,0.0
4,ztf,59523.36853010021,1769368532615015034,1,1769368532615,20.642448,1,1769,0.6252156,18.944387,18.886074,18.7683,0.07449787,0.0699579,0.070602275,0.0686,87.2638291,17.2867894,0.9057143,t17_f5_c3,0.99999994,18.683,0.0806,562120126,True,True,False,correction_1.0.6,0.0
5,ztf,59523.49415510008,1769494152615015028,2,1769494152615,20.772835,1,1769,0.24555881,18.292646,18.246895,18.3041,0.041920274,0.03997815,0.04019053,0.0486,87.2637957,17.2867746,0.8971428,t17_f5_c3,0.9999999,18.3233,0.0624,562120226,True,True,False,correction_1.0.6,0.0
6,ztf,59525.343078699894,1771343072615015012,1,1771343072615,20.541887,1,1771,0.6041365,18.806416,18.7549,18.7864,0.070992805,0.0671756,0.06770297,0.072,87.2638211,17.2867898,0.93857145,t17_f5_c3,0.9999964,18.7875,0.0915,562120126,True,True,False,correction_1.0.6,0.0
7,ztf,59525.361585599836,1771361582615015019,2,1771361582615,20.721811,1,1771,0.1914453,18.245302,18.201464,18.2896,0.05091498,0.048739806,0.048900183,0.0482,87.2637971,17.2867897,0.8971428,t17_f5_c3,0.9999988,18.3369,0.0636,562120226,True,True,False,correction_1.0.6,0.0
8,ztf,59530.37954859994,1776379542615015020,2,1776379542615,20.127634,1,1776,0.18866284,18.146559,18.106462,18.1415,0.06300455,0.060611892,0.060720235,0.0505,87.2638114,17.2867829,0.8371429,t17_f5_c3,0.9999082,18.1458,0.0643,562120226,True,True,False,correction_1.0.6,0.0
9,ztf,59530.40415510023,1776404152615015028,1,1776404152615,19.936003,1,1776,0.74659777,18.918285,18.861322,19.0856,0.11466802,0.10840864,0.10880703,0.1045,87.2638644,17.286766,0.66,t17_f5_c3,0.99999857,19.1175,0.1375,562120126,True,True,False,correction_1.0.6,0.0
10,ztf,59532.403252299875,1778403252615015031,1,1778403252615,20.215902,1,1778,0.4740108,19.08539,19.019232,19.0658,0.091027625,0.08496815,0.085646585,0.1192,87.263782,17.2867973,0.9114286,t17_f5_c3,0.9999865,18.9996,0.1435,562120126,True,True,False,correction_1.0.6,0.0
11,ztf,59532.42122690007,1778421222615015039,2,1778421222615,20.500042,1,1778,0.19215643,18.196814,18.154854,18.2203,0.046361335,0.044442438,0.044603825,0.0521,87.2637871,17.2868001,0.9128571,t17_f5_c3,1.0,18.2958,0.0706,562120226,True,True,False,correction_1.0.6,0.0
12,ztf,59538.27629629988,1784276292615015005,2,1784276292615,18.964598,1,1784,0.120474264,18.228657,18.185472,18.1825,0.08915815,0.085592814,0.08568159,0.2338,87.2638061,17.2868127,0.81142855,t17_f5_c3,0.9999426,18.2662,0.3243,562120226,True,True,False,correction_1.0.6,0.0
13,ztf,59538.339826399926,1784339822615015006,1,1784339822615,19.133707,1,1784,0.33356333,19.294071,19.214397,19.0275,0.19635625,0.18200803,0.18246302,0.343,87.2637591,17.2868635,0.5971429,t17_f5_c3,0.56427944,19.0379,0.4449,562120126,True,True,False,correction_1.0.6,0.0
14,ztf,59542.31576390006,1788315762615015016,1,1788315762615,19.392155,1,1788,0.524918,19.67408,19.56268,19.6706,0.20834474,0.18718852,0.188028,0.4524,87.2637834,17.2867691,0.6414286,t17_f5_c3,0.99999523,19.338,0.4281,562120126,True,True,False,correction_1.0.6,0.0
15,ztf,59629.149791699834,1875149792615015036,2,1875149792615,20.251003,1,1875,0.24540617,19.94284,19.747824,20.0164,0.15370819,0.12738033,0.12843697,0.3041,87.2637899,17.2867798,0.75285715,t17_f5_c3,0.99945086,19.9737,0.3751,562120226,True,True,False,correction_1.0.6,0.0
